Var1,Var2
HMCRNc,Lysine metabolism
ACLYSHYc,Lysine metabolism
3OHGLUTACm,Lysine metabolism
GLUTACOAm,Lysine metabolism
GLUTCONm,Lysine metabolism
HMR_6975,Lysine metabolism
HMR_6976,Lysine metabolism
HMR_6978,Lysine metabolism
1PPDCRp,Lysine metabolism
AASAD3m,Lysine metabolism
AATA,Lysine metabolism
BBHOX,Lysine metabolism
LYSACm,Lysine metabolism
TD2GLTRCOAm,Lysine metabolism
3HGLUTCOAm,Lysine metabolism
HMR_6977,Lysine metabolism
GHMT3,Lysine metabolism
LPCOXp,Lysine metabolism
LYSOXp,Lysine metabolism
SACCD4m,Lysine metabolism
r0450,Lysine metabolism
r0525,Lysine metabolism
2AMACSULT,Methionine and cysteine metabolism
LCYSTAT,Methionine and cysteine metabolism
MCLACCYSR,Methionine and cysteine metabolism
MCLORi,Methionine and cysteine metabolism
MCPST,Methionine and cysteine metabolism
METAT,Methionine and cysteine metabolism
METS,Methionine and cysteine metabolism
SLDt,Methionine and cysteine metabolism
SULFOX,Methionine and cysteine metabolism
r0027,Methionine and cysteine metabolism
r0142,Methionine and cysteine metabolism
RE2030M,Methionine and cysteine metabolism
RE2223M,Methionine and cysteine metabolism
HYPTROXe,Methionine and cysteine metabolism
SFCYSc,Methionine and cysteine metabolism
UNK3,Methionine and cysteine metabolism
CYSTGL,Methionine and cysteine metabolism
CYSTS,Methionine and cysteine metabolism
SERD_L,Methionine and cysteine metabolism
AHCi,Methionine and cysteine metabolism
HMR_3915,Methionine and cysteine metabolism
HMR_4701,Methionine and cysteine metabolism
HMR_5387,Methionine and cysteine metabolism
HMR_5389,Methionine and cysteine metabolism
METOX,Methionine and cysteine metabolism
HMR_6515,Methionine and cysteine metabolism
3SALATAi,Methionine and cysteine metabolism
3SALATAim,Methionine and cysteine metabolism
3SPYRSP,Methionine and cysteine metabolism
3SPYRSPm,Methionine and cysteine metabolism
CYSGLTH,Methionine and cysteine metabolism
CYSTA,Methionine and cysteine metabolism
RE1933C,Methionine and cysteine metabolism
RE2640C,Methionine and cysteine metabolism
PAPSR,Methionine and cysteine metabolism
METTRANSc,Methionine and cysteine metabolism
METDECARc,Methionine and cysteine metabolism
LHCYSTIN,Methionine and cysteine metabolism
ACDO,Methionine and cysteine metabolism
DKMPPD3_1,Methionine and cysteine metabolism
HMR_3996,Methionine and cysteine metabolism
SLDx,Methionine and cysteine metabolism
r0193,Methionine and cysteine metabolism
r0210,Methionine and cysteine metabolism
r0281,Methionine and cysteine metabolism
r0595,Methionine and cysteine metabolism
R_group_phosphotase_2,Miscellaneous
R_group_phosphotase_3,Miscellaneous
CATp,Miscellaneous
HCO3Em,Miscellaneous
PPA2,Miscellaneous
PPAer,Miscellaneous
PRDXl,Miscellaneous
TRDR2,Miscellaneous
r0016,Miscellaneous
r0023,Miscellaneous
r0083,Miscellaneous
r0242,Miscellaneous
r0246,Miscellaneous
r0319,Miscellaneous
r0383,Miscellaneous
r0390_1,Miscellaneous
r0407,Miscellaneous
r0408,Miscellaneous
r0409,Miscellaneous
r0425,Miscellaneous
r0451,Miscellaneous
r0465_1,Miscellaneous
r0511,Miscellaneous
r0546,Miscellaneous
r0557,Miscellaneous
r0558,Miscellaneous
r0610,Miscellaneous
r0627,Miscellaneous
r0642,Miscellaneous
r0648,Miscellaneous
r0656,Miscellaneous
r0670,Miscellaneous
r0716_1,Miscellaneous
r0737,Miscellaneous
r0755,Miscellaneous
r0756,Miscellaneous
r0774,Miscellaneous
r1134,Miscellaneous
r1164,Miscellaneous
r1167,Miscellaneous
r1170,Miscellaneous
r1175,Miscellaneous
r1177,Miscellaneous
r1179,Miscellaneous
r1182,Miscellaneous
r1378,Miscellaneous
r1392,Miscellaneous
HCO3Ee,Miscellaneous
RE1050E,Miscellaneous
CYANSTm,Miscellaneous
RE2127C,Miscellaneous
RE2155C,Miscellaneous
RE2273E,Miscellaneous
RE2405C,Miscellaneous
RE2445E,Miscellaneous
RE2526C,Miscellaneous
RE3381C,Miscellaneous
FldAct,Miscellaneous
HCO3E,Miscellaneous
r0220_1,Miscellaneous
r0318,Miscellaneous
r0422,Miscellaneous
OAADC,Miscellaneous
GLYALDDr,Miscellaneous
HMR_8643,Miscellaneous
HMR_9561,Miscellaneous
HMR_9807,Miscellaneous
R_group_phosphotase_1,Miscellaneous
DPPS,Miscellaneous
GULND,Miscellaneous
RE2154C,Miscellaneous
RE2269E,Miscellaneous
RE2270E,Miscellaneous
RE2304E,Miscellaneous
RE2404C,Miscellaneous
RE2514E,Miscellaneous
RE2541C,Miscellaneous
RE2541E,Miscellaneous
RE3381E,Miscellaneous
RE1860E,Miscellaneous
PCSF,Miscellaneous
BANDMT,Miscellaneous
r0082,Miscellaneous
S2L2N2M2Mtl,Miscellaneous
ALCD1,Miscellaneous
GLYCK,Miscellaneous
HMR_5409,Miscellaneous
PPAn,Miscellaneous
PRDX,Miscellaneous
TRDR3,Miscellaneous
r0068,Miscellaneous
r0084,Miscellaneous
r0097,Miscellaneous
r0196,Miscellaneous
r0221_1,Miscellaneous
r0317,Miscellaneous
r0340,Miscellaneous
r0380,Miscellaneous
r0385,Miscellaneous
r0386,Miscellaneous
r0393,Miscellaneous
r0423,Miscellaneous
r0424,Miscellaneous
r0426,Miscellaneous
r0466_1,Miscellaneous
r0510,Miscellaneous
r0517,Miscellaneous
r0548,Miscellaneous
r0555,Miscellaneous
r0587,Miscellaneous
r0604,Miscellaneous
r0611,Miscellaneous
r0649_1,Miscellaneous
r0707,Miscellaneous
r0752,Miscellaneous
r0753,Miscellaneous
r0754,Miscellaneous
r0757,Miscellaneous
r0779,Miscellaneous
r0795,Miscellaneous
r1109,Miscellaneous
r1135,Miscellaneous
r1165,Miscellaneous
r1166,Miscellaneous
r1168,Miscellaneous
r1169,Miscellaneous
r1171,Miscellaneous
r1172,Miscellaneous
r1174,Miscellaneous
r1181,Miscellaneous
r1183,Miscellaneous
r1377,Miscellaneous
r1391,Miscellaneous
r1411,Miscellaneous
r1446,Miscellaneous
RE0936E,Miscellaneous
RE0937E,Miscellaneous
RE0938E,Miscellaneous
HMR_9801,Miscellaneous
AHEXASE2ly,N-glycan degradation
ENGASE2ly,N-glycan degradation
FUCASEe,N-glycan degradation
GALASE1ly,N-glycan degradation
GASNASE2ly,N-glycan degradation
GASNASEly,N-glycan degradation
A_MANASEly,N-glycan degradation
AHEXASEly,N-glycan degradation
B_MANNASEly,N-glycan degradation
ENGASEly,N-glycan degradation
FUCASEly,N-glycan degradation
SIAASEly,N-glycan degradation
HMR_7256,N-glycan metabolism
HMR_1532,N-glycan metabolism
HMR_7255,N-glycan metabolism
HMR_7278,N-glycan metabolism
HMR_7328,N-glycan metabolism
HMR_7329,N-glycan metabolism
DEDOLP2_L,N-glycan synthesis
DOLGPP_Ler,N-glycan synthesis
DOLICHOL_Lter,N-glycan synthesis
DOLICHOL_Uter,N-glycan synthesis
DOLK_U,N-glycan synthesis
DOLPH_Uer,N-glycan synthesis
DOLPMT_U,N-glycan synthesis
DOLP_Lter,N-glycan synthesis
DOLP_Uter,N-glycan synthesis
DEDOLP1_L,N-glycan synthesis
DEDOLR_L,N-glycan synthesis
DOLGLCP_Lter,N-glycan synthesis
DOLK_L,N-glycan synthesis
DOLMANP_Uter,N-glycan synthesis
DOLPH_Ler,N-glycan synthesis
FT,N-glycan synthesis
GGT_L,N-glycan synthesis
UDPDOLPT_L,N-glycan synthesis
NADNe,NAD metabolism
NICRNS,NAD metabolism
RNMK,NAD metabolism
THD1m,NAD metabolism
DNADDP,NAD metabolism
NNATr,NAD metabolism
NADN,NAD metabolism
NT5C,NAD metabolism
NADPPPS,NAD metabolism
NNDPR,NAD metabolism
PNP,NAD metabolism
NADK,NAD metabolism
NADS2,NAD metabolism
NADS1,NAD metabolism
NADDP,NAD metabolism
NADS1n,NAD metabolism
NADPN,NAD metabolism
NADPNe,NAD metabolism
NMNATm,NAD metabolism
NMNATn,NAD metabolism
NMNAT,NAD metabolism
NMNS,NAD metabolism
NNATn,NAD metabolism
NNMT,NAD metabolism
NP1,NAD metabolism
NAPRT,NAD metabolism
NMNDA,NAD metabolism
ADK3,Nucleotide interconversion
ADK3m,Nucleotide interconversion
ADKd,Nucleotide interconversion
ADPMAN,Nucleotide interconversion
AMPDA,Nucleotide interconversion
CYTDn,Nucleotide interconversion
CYTK12,Nucleotide interconversion
CYTK12n,Nucleotide interconversion
CYTK13n,Nucleotide interconversion
CYTK14,Nucleotide interconversion
CYTK1m,Nucleotide interconversion
CYTK2n,Nucleotide interconversion
CYTK3,Nucleotide interconversion
CYTK4,Nucleotide interconversion
CYTK5n,Nucleotide interconversion
CPK1,Nucleotide interconversion
CYTK6n,Nucleotide interconversion
CYTK7,Nucleotide interconversion
CYTK7n,Nucleotide interconversion
CYTK8,Nucleotide interconversion
CYTK8n,Nucleotide interconversion
DADNK,Nucleotide interconversion
DCK1m,Nucleotide interconversion
DCK1n,Nucleotide interconversion
DCYTDn,Nucleotide interconversion
DURIK1,Nucleotide interconversion
DUTPDPm,Nucleotide interconversion
NDP7g,Nucleotide interconversion
NDP8,Nucleotide interconversion
NDP8ex,Nucleotide interconversion
NDPK3m,Nucleotide interconversion
NDPK4m,Nucleotide interconversion
NDPK4n,Nucleotide interconversion
NDPK6m,Nucleotide interconversion
NDPK7m,Nucleotide interconversion
NDPK7n,Nucleotide interconversion
NDPK9n,Nucleotide interconversion
NTD12,Nucleotide interconversion
NTD1m,Nucleotide interconversion
NTD4e,Nucleotide interconversion
NTD5m,Nucleotide interconversion
NTD7e,Nucleotide interconversion
NTD9e,Nucleotide interconversion
PDE1,Nucleotide interconversion
PDE1g,Nucleotide interconversion
PDE4,Nucleotide interconversion
PDE4g,Nucleotide interconversion
SADT,Nucleotide interconversion
TMDK1m,Nucleotide interconversion
UMPK3,Nucleotide interconversion
UMPK4,Nucleotide interconversion
UMPK4n,Nucleotide interconversion
UMPK5,Nucleotide interconversion
UMPK6n,Nucleotide interconversion
UMPK7,Nucleotide interconversion
UMPK7n,Nucleotide interconversion
UMPKn,Nucleotide interconversion
HXAND,Nucleotide interconversion
RNTR1,Nucleotide interconversion
RNTR2,Nucleotide interconversion
r1384,Nucleotide interconversion
BPNT,Nucleotide interconversion
CTPS1,Nucleotide interconversion
DTMPK,Nucleotide interconversion
DURIPP,Nucleotide interconversion
GK1,Nucleotide interconversion
IMPD,Nucleotide interconversion
NDPK2,Nucleotide interconversion
NDPK4,Nucleotide interconversion
NDPK6,Nucleotide interconversion
URIDK2r,Nucleotide interconversion
DADK,Nucleotide interconversion
PUNP1,Nucleotide interconversion
PUNP7,Nucleotide interconversion
RNDR2,Nucleotide interconversion
RNDR3,Nucleotide interconversion
RNDR4,Nucleotide interconversion
NTD10,Nucleotide interconversion
ADNK1,Nucleotide interconversion
CYTK1,Nucleotide interconversion
TMDS,Nucleotide interconversion
ADK1m,Nucleotide interconversion
ADNCYC,Nucleotide interconversion
ADNK1m,Nucleotide interconversion
ADSK,Nucleotide interconversion
ADSL1r,Nucleotide interconversion
ATPH1e,Nucleotide interconversion
ATPH2e,Nucleotide interconversion
BPNT2,Nucleotide interconversion
CYTDK1,Nucleotide interconversion
CYTDK2m,Nucleotide interconversion
CYTK10,Nucleotide interconversion
CYTK10n,Nucleotide interconversion
CYTK11,Nucleotide interconversion
CYTK11n,Nucleotide interconversion
CYTK13,Nucleotide interconversion
CYTK14n,Nucleotide interconversion
CYTK1n,Nucleotide interconversion
CYTK3n,Nucleotide interconversion
CYTK4n,Nucleotide interconversion
CYTK2_1,Nucleotide interconversion
CYTK9,Nucleotide interconversion
CYTK9n,Nucleotide interconversion
DADA,Nucleotide interconversion
DADAe,Nucleotide interconversion
DCK2n,Nucleotide interconversion
DGK2m,Nucleotide interconversion
DGNSKm,Nucleotide interconversion
DURIK1m,Nucleotide interconversion
DUTPDPn,Nucleotide interconversion
DGK1,Nucleotide interconversion
NDPK7,Nucleotide interconversion
NDPK8,Nucleotide interconversion
NDPK9,Nucleotide interconversion
RNDR1,Nucleotide interconversion
TMDK1,Nucleotide interconversion
GMPS2,Nucleotide interconversion
NDPK1,Nucleotide interconversion
NDPK3,Nucleotide interconversion
NDPK5,Nucleotide interconversion
UMPK,Nucleotide interconversion
NTD6,Nucleotide interconversion
NTD7,Nucleotide interconversion
NTD8,Nucleotide interconversion
NTD9,Nucleotide interconversion
ADPRDP,Nucleotide interconversion
CYTK2,Nucleotide interconversion
GUACYC,Nucleotide interconversion
NDP10ex,Nucleotide interconversion
NDP3ex,Nucleotide interconversion
NDP6,Nucleotide interconversion
NDP7er,Nucleotide interconversion
NDP7ex,Nucleotide interconversion
NDPK10,Nucleotide interconversion
NDPK10n,Nucleotide interconversion
NDPK1m,Nucleotide interconversion
NDPK1n,Nucleotide interconversion
NDPK2n,Nucleotide interconversion
NDPK3n,Nucleotide interconversion
NDPK5m,Nucleotide interconversion
NDPK5n,Nucleotide interconversion
NDPK6n,Nucleotide interconversion
NDPK8m,Nucleotide interconversion
NDPK8n,Nucleotide interconversion
NTD2e,Nucleotide interconversion
NTP3e,Nucleotide interconversion
NTPP10,Nucleotide interconversion
NTPP9,Nucleotide interconversion
GCPNn,Nucleotide interconversion
TRDR,Nucleotide interconversion
UMPK2,Nucleotide interconversion
UMPK2n,Nucleotide interconversion
UMPK3n,Nucleotide interconversion
UMPK5n,Nucleotide interconversion
UMPK6,Nucleotide interconversion
URIDK2m,Nucleotide interconversion
XAO2,Nucleotide interconversion
DGNSK,Nucleotide interconversion
RNTR3,Nucleotide interconversion
RNTR4,Nucleotide interconversion
DUTCP,Nucleotide interconversion
DUTUP,Nucleotide interconversion
ADK1,Nucleotide interconversion
ADSS,Nucleotide interconversion
HMR_3966,Nucleotide metabolism
GUAPRT,Nucleotide salvage pathway
HXPRT,Nucleotide salvage pathway
ADPT,Nucleotide salvage pathway
UDPGLDCg,Nucleotide sugar metabolism
A4GNT2g,O-glycan metabolism
CORE3GTg,O-glycan metabolism
CORE6GTg,O-glycan metabolism
CORE7GTg,O-glycan metabolism
N3Tg,O-glycan metabolism
NS26T2g,O-glycan metabolism
NS26Tg,O-glycan metabolism
S23Tg,O-glycan metabolism
HMR_7197,O-glycan metabolism
A4GNT1g,O-glycan metabolism
CORE2GTg,O-glycan metabolism
CORE4GTg,O-glycan metabolism
CORE5GTg,O-glycan metabolism
CORE8GTg,O-glycan metabolism
HMR_7180,O-glycan metabolism
HMR_7181,O-glycan metabolism
GALNTg,O-glycan metabolism
N4Tg,O-glycan metabolism
PPAm,Oxidative phosphorylation
G3PDm,Oxidative phosphorylation
CYOOm2i,Oxidative phosphorylation
FADH2ETC,Oxidative phosphorylation
PPA,Oxidative phosphorylation
ATPS4mi,Oxidative phosphorylation
CYOR_u10mi,Oxidative phosphorylation
NADH2_u10mi,Oxidative phosphorylation
CYOOm3i,Oxidative phosphorylation
r0205,Oxidative phosphorylation
ARABR,Pentose phosphate pathway
G6PDH1er,Pentose phosphate pathway
G6PDH2er,Pentose phosphate pathway
GNDer,Pentose phosphate pathway
GULN3D,Pentose phosphate pathway
GULNDer,Pentose phosphate pathway
GUR1PP,Pentose phosphate pathway
PGLer,Pentose phosphate pathway
RBK_Dr,Pentose phosphate pathway
UDPGNP,Pentose phosphate pathway
XYLK,Pentose phosphate pathway
XYLUR,Pentose phosphate pathway
r0249,Pentose phosphate pathway
r0784,Pentose phosphate pathway
G6PDH2c,Pentose phosphate pathway
GNDc,Pentose phosphate pathway
PRPPS,Pentose phosphate pathway
PPM2,Pentose phosphate pathway
RPE,Pentose phosphate pathway
TALA,Pentose phosphate pathway
TKT1,Pentose phosphate pathway
RBK,Pentose phosphate pathway
DRBK,Pentose phosphate pathway
GND,Pentose phosphate pathway
XYLR,Pentose phosphate pathway
ABTD,Pentose phosphate pathway
DGULND,Pentose phosphate pathway
DRPA,Pentose phosphate pathway
GNK,Pentose phosphate pathway
PGLc,Pentose phosphate pathway
RPEc,Pentose phosphate pathway
ABTD1,Pentose phosphate pathway
PGL,Pentose phosphate pathway
PPM,Pentose phosphate pathway
RPI,Pentose phosphate pathway
TKT2,Pentose phosphate pathway
G6PDH2r,Pentose phosphate pathway
GLYPHEHYc,Pentose phosphate pathway
UDPG1P,Pentose phosphate pathway
XYLTD_D,Pentose phosphate pathway
r0796,Pentose phosphate pathway
GLYLYSPHEr,Peptide metabolism
ALAARGCYSr,Peptide metabolism
GLYTYRLYSr,Peptide metabolism
GLYVALHISr,Peptide metabolism
HISGLUr,Peptide metabolism
HISGLUGLNr,Peptide metabolism
HISHISLYSr,Peptide metabolism
ALAARGGLYr,Peptide metabolism
ALAASNLEUr,Peptide metabolism
ALAGLYLYSr,Peptide metabolism
ALAHISALAr,Peptide metabolism
ARGALAALAr,Peptide metabolism
ARGALATHRr,Peptide metabolism
HISLYSILEr,Peptide metabolism
HISLYSTHRr,Peptide metabolism
HISLYSVALr,Peptide metabolism
HISMETGLNr,Peptide metabolism
HISTRPHISr,Peptide metabolism
ILEARGILEr,Peptide metabolism
ILEGLNGLUr,Peptide metabolism
ILEGLYARGr,Peptide metabolism
ILEPROLYSr,Peptide metabolism
ILETRPTYRr,Peptide metabolism
ARGARGLYSr,Peptide metabolism
ARGARGMETr,Peptide metabolism
ARGLEUPHEr,Peptide metabolism
ARGPHEARGr,Peptide metabolism
LEUASPLYSr,Peptide metabolism
LEULEUTRPr,Peptide metabolism
ARGPROMETr,Peptide metabolism
LEUPROr,Peptide metabolism
LEUPROARGr,Peptide metabolism
ARGPROTHRr,Peptide metabolism
ARGVALCYSr,Peptide metabolism
ASNASNARGr,Peptide metabolism
ASPALAARGr,Peptide metabolism
LEUSERTRPr,Peptide metabolism
LEUTYRTYRr,Peptide metabolism
LYSCYSHISr,Peptide metabolism
LYSLYSLYSr,Peptide metabolism
ASPGLUPROr,Peptide metabolism
ASPGLUTRPr,Peptide metabolism
LYSTRPARGr,Peptide metabolism
LYSVALPHEr,Peptide metabolism
METASNTYRr,Peptide metabolism
METPHEARGr,Peptide metabolism
ASPHISCYSr,Peptide metabolism
ASPHISPROr,Peptide metabolism
ASPLYSGLUr,Peptide metabolism
ASPMETASPr,Peptide metabolism
ASPPROLYSr,Peptide metabolism
ASPVALASNr,Peptide metabolism
CYSASNMETr,Peptide metabolism
PHELEUr,Peptide metabolism
PHELEUASPr,Peptide metabolism
PHELEUHISr,Peptide metabolism
PHELYSALAr,Peptide metabolism
PHELYSPROr,Peptide metabolism
CYSASPPHEr,Peptide metabolism
CYSCYSr,Peptide metabolism
CYSGLUTRPr,Peptide metabolism
CYSLEUTHRr,Peptide metabolism
CYSSERMETr,Peptide metabolism
PHEPHETHRr,Peptide metabolism
PHEPROARGr,Peptide metabolism
PHESERTRPr,Peptide metabolism
PROARGCYSr,Peptide metabolism
CYSTYRASNr,Peptide metabolism
GLNASNGLNr,Peptide metabolism
PROGLNPROr,Peptide metabolism
GLNLYSLYSr,Peptide metabolism
PROHISr,Peptide metabolism
PROHISTYRr,Peptide metabolism
PROLEUARGr,Peptide metabolism
GLNLYSTRPr,Peptide metabolism
GLUASNLEUr,Peptide metabolism
GLUGLUr,Peptide metabolism
GLUILELYSr,Peptide metabolism
GLULEUr,Peptide metabolism
GLUMETr,Peptide metabolism
GLUTHRLYSr,Peptide metabolism
PROLYSPROr,Peptide metabolism
PROPHEr,Peptide metabolism
PROPROARGr,Peptide metabolism
PROPROPROr,Peptide metabolism
PROTRPTHRr,Peptide metabolism
PROVALGLNr,Peptide metabolism
SERCYSARGr,Peptide metabolism
SERGLYGLUr,Peptide metabolism
SERLYSHISr,Peptide metabolism
SERTRPHISr,Peptide metabolism
THRASNTYRr,Peptide metabolism
THRGLNTYRr,Peptide metabolism
THRILEARGr,Peptide metabolism
THRMETARGr,Peptide metabolism
THRTYRMETr,Peptide metabolism
TRPALAPROr,Peptide metabolism
TRPGLUTYRr,Peptide metabolism
TRPGLYVALr,Peptide metabolism
TRPILETRPr,Peptide metabolism
TRPLEUVALr,Peptide metabolism
TRPLYSr,Peptide metabolism
TRPMETARGr,Peptide metabolism
TRPPHEr,Peptide metabolism
TRPPROVALr,Peptide metabolism
TRPSERTYRr,Peptide metabolism
TRPTHRILEr,Peptide metabolism
TRPTYRGLNr,Peptide metabolism
TYRALAr,Peptide metabolism
TYRARGSERr,Peptide metabolism
TYRCYSTHRr,Peptide metabolism
TYRGLUr,Peptide metabolism
TYRTYRr,Peptide metabolism
